seed,1-precision,1-f1,2-precision,2-f1,3-precision,3-f1,grf
295,0.0960591133004926,0.06866197183098592,0.26865671641791045,0.10344827586206896,0.26865671641791045,0.2926829268292683,0.20519348963293216
205,0.03000319182891797,0.04016235847041231,0.189873417721519,0.05964214711729623,0.189873417721519,0.1465798045602606,0.17869485880992975
888,0.0659025787965616,0.07867282367025824,0.379182156133829,0.14540270848182466,0.379182156133829,0.38418079096045193,0.16060041660130608
35,0.004807692307692308,0.00670194003527337,0.05555555555555555,0.013620885357548239,0.05555555555555555,0.05084745762711864,0.17799643627835904
585,0.0893854748603352,0.05599300087489063,0.1896551724137931,0.05759162303664922,0.1896551724137931,0.2,0.1984690282792152
528,0.36764705882352944,0.12853470437017994,0.46153846153846156,0.19834710743801653,0.46153846153846156,0.4897959183673469,0.16810232638780898
107,0.06854838709677419,0.04509283819628647,0.2619047619047619,0.07482993197278912,0.2619047619047619,0.3142857142857143,0.2107045742698277
894,0.00903225806451613,0.010941774130519735,0.07142857142857142,0.026000000000000002,0.07142857142857142,0.08,0.1742652241047311
471,0.01748777735990974,0.024859663191659987,0.17777777777777778,0.05633802816901408,0.17777777777777778,0.15165876777251183,0.18857624607967893
298,0.02406159769008662,0.02941176470588235,0.12442396313364056,0.03716448726772195,0.12442396313364056,0.11180124223602485,0.18020494613118065
144,0.04929577464788732,0.02522522522522522,0.1875,0.06122448979591836,0.1875,0.24000000000000005,0.1782441258442855
656,0.5,0.027397260273972605,0.5,0.07692307692307693,0.5,0.4,0.19243000440917102
112,0.036885245901639344,0.02287166454891995,0.09433962264150944,0.031152647975077878,0.09433962264150944,0.11111111111111112,0.14499099618885247
180,0.05064655172413793,0.0768916155419223,0.8833333333333333,0.1853146853146853,0.8833333333333333,0.5492227979274611,0.17130252866924145
548,0.17567567567567569,0.10989010989010989,0.4098360655737705,0.13157894736842107,0.4098360655737705,0.41666666666666663,0.16635899845604762
439,0.015479876160990712,0.015145778114350625,0.1320754716981132,0.045307443365695796,0.1320754716981132,0.1278538812785388,0.18739629475997044
204,0.031007751937984496,0.03234501347708895,0.34285714285714286,0.07207207207207207,0.34285714285714286,0.2758620689655173,0.17422350354331306
261,0.029726516052318668,0.03288391976323578,0.14705882352941177,0.0392156862745098,0.14705882352941177,0.14492753623188406,0.17411376759094066
946,0.014313919052319843,0.016519510111079466,0.12389380530973451,0.041176470588235294,0.12389380530973451,0.15053763440860216,0.16438294075332305
395,0.018518518518518517,0.011299435028248588,0.09090909090909091,0.03555555555555555,0.09090909090909091,0.10526315789473685,0.18467002454356618
935,0.008623853211009174,0.012603915258782515,0.1981981981981982,0.04656084656084656,0.1981981981981982,0.16923076923076924,0.17139739691472067
158,0.05,0.02150537634408602,0.14285714285714285,0.04848484848484848,0.14285714285714285,0.19047619047619047,0.18062522479341192
3,0.01876116736152472,0.023724345697608736,0.2638888888888889,0.07050092764378478,0.2638888888888889,0.2567567567567568,0.17519482892772564
966,0.0779537149817296,0.08513468573328899,0.37719298245614036,0.10872313527180784,0.37719298245614036,0.35390946502057613,0.19310252626844782
592,0.038135593220338986,0.02313624678663239,0.14285714285714285,0.06130268199233716,0.14285714285714285,0.15094339622641512,0.16034751388037172
42,0.01445466491458607,0.01759296281487405,0.11486486486486487,0.03125,0.11486486486486487,0.11683848797250859,0.168597095775866
457,0.64,0.20915032679738563,0.6842105263157895,0.2222222222222222,0.6842105263157895,0.7027027027027027,0.21499296069020313
498,0.15,0.03680981595092025,0.4,0.07547169811320754,0.4,0.5,0.2464105746539923
420,0.17857142857142858,0.168123739071957,0.8888888888888888,0.17429193899782136,0.8888888888888888,0.6666666666666667,0.1730298448386377
695,0.049586776859504134,0.04134366925064599,0.3617021276595745,0.09770114942528736,0.3617021276595745,0.3148148148148148,0.15938393204742995
194,0.09067357512953368,0.09268454154253558,0.3274336283185841,0.09319899244332494,0.3274336283185841,0.3203463203463204,0.16201975640051514
561,0.04430379746835443,0.020833333333333336,0.1388888888888889,0.038910505836575876,0.1388888888888889,0.17857142857142858,0.17014716081868342
661,0.15,0.054298642533936646,0.3333333333333333,0.11764705882352941,0.3333333333333333,0.3333333333333333,0.1814607216456937
286,0.1099476439790576,0.07865168539325842,0.2909090909090909,0.08888888888888889,0.2909090909090909,0.2935779816513761,0.1885832248826096
925,0.016363636363636365,0.017183770883054894,0.19607843137254902,0.04357298474945533,0.19607843137254902,0.16666666666666666,0.16458346771216203
504,0.006888633754305396,0.008171603677221655,0.11594202898550725,0.0300187617260788,0.11594202898550725,0.12030075187969924,0.1770354844227936
616,0.020640269587194608,0.02707556292305567,0.1619047619047619,0.04576043068640646,0.1619047619047619,0.17258883248730963,0.16397992719394494
63,0.006847183317771553,0.01000113649278327,0.11864406779661017,0.03043478260869565,0.11864406779661017,0.11666666666666667,0.18006839308174116
