seed,1-precision,1-f1,2-precision,2-f1,3-precision,3-f1,grf
295,0.19613259668508287,0.13003663003663005,0.3373493975903614,0.15384615384615383,0.3373493975903614,0.4028776978417266,0.19843626244229162
205,0.040008841732979666,0.04750656167979003,0.21367521367521367,0.09242144177449169,0.21367521367521367,0.20604395604395606,0.1841890951770262
888,0.14841986455981943,0.12739162024703318,0.3653250773993808,0.16197666437886066,0.3653250773993808,0.40341880341880343,0.1678986302597596
35,0.0011695906432748538,0.0017523364485981308,0.0379746835443038,0.007042253521126761,0.0379746835443038,0.02898550724637681,0.18167915347712704
585,0.2391304347826087,0.13911472448057813,0.43243243243243246,0.16080402010050251,0.43243243243243246,0.5079365079365079,0.19960313414105324
528,0.10576923076923077,0.05176470588235294,0.28125,0.14173228346456693,0.28125,0.3272727272727273,0.20594032343675994
107,0.1267605633802817,0.09113924050632911,0.296875,0.12025316455696203,0.296875,0.41304347826086957,0.2270889887948906
894,0.07701863354037267,0.06835722160970233,0.19741100323624594,0.10825199645075421,0.19741100323624594,0.26991150442477874,0.1825630247361688
471,0.07415437987857762,0.07651006711409396,0.2563176895306859,0.11516626115166262,0.2563176895306859,0.27360308285163776,0.2041557397887357
298,0.00023441162681669012,0.00038855070586711566,0.008264462809917356,0.0014738393515106854,0.008264462809917356,0.00516795865633075,0.18082704021017948
144,0.12345679012345678,0.06956521739130435,0.34210526315789475,0.12871287128712872,0.34210526315789475,0.46428571428571425,0.18209145770230695
656,0.5,0.027397260273972605,0.5,0.07692307692307693,0.5,0.4,0.19243000440917102
112,0.38461538461538464,0.19310344827586207,0.46774193548387094,0.17575757575757575,0.46774193548387094,0.5858585858585857,0.15550907722594887
180,0.19635627530364372,0.1791320406278855,0.28297872340425534,0.178045515394913,0.28297872340425534,0.36141304347826086,0.1781675057979264
548,0.2488986784140969,0.17837411207576953,0.5176470588235295,0.21782178217821782,0.5176470588235295,0.611111111111111,0.18132732846747135
439,0.10954616588419405,0.10658545869813477,0.1956521739130435,0.13705583756345177,0.1956521739130435,0.2776349614395887,0.20091617136284867
204,0.12850467289719625,0.09666080843585237,0.4838709677419355,0.16666666666666669,0.4838709677419355,0.5263157894736842,0.18069333249124986
261,0.07360861759425494,0.066316215123332,0.23391812865497075,0.09592326139088729,0.23391812865497075,0.2898550724637681,0.17854914929209642
946,0.10545023696682465,0.0764276513525118,0.19915254237288135,0.11706102117061022,0.19915254237288135,0.30420711974110026,0.17175633797900247
395,0.02877697841726619,0.02077922077922078,0.09859154929577464,0.05555555555555555,0.09859154929577464,0.13592233009708737,0.19669116370413064
935,0.056189640035118525,0.05972935137657489,0.22772277227722773,0.12137203166226912,0.22772277227722773,0.30530973451327437,0.1764871023323369
158,0.06481481481481481,0.035,0.20833333333333334,0.062111801242236024,0.20833333333333334,0.2631578947368421,0.1894934954655101
3,0.1041388518024032,0.09040857722399305,0.3423076923076923,0.1490787269681742,0.3423076923076923,0.4320388349514563,0.1871559914786851
966,0.23359840954274355,0.19822859552931255,0.4858757062146893,0.20140515222482436,0.4858757062146893,0.5620915032679739,0.20640230809835114
592,0.12411347517730496,0.0849514563106796,0.3392857142857143,0.14559386973180077,0.3392857142857143,0.3584905660377359,0.17280336977751976
42,0.08430609597924774,0.07428571428571427,0.26587301587301587,0.11241610738255033,0.26587301587301587,0.33924050632911396,0.17722013529519232
457,0.34285714285714286,0.14723926380368096,0.4482758620689655,0.2047244094488189,0.4482758620689655,0.5531914893617021,0.2205883751916099
498,0.15,0.03680981595092025,0.4,0.07547169811320754,0.4,0.5,0.2464105746539923
420,0.17008196721311475,0.13019607843137254,0.2198581560283688,0.11171171171171172,0.2198581560283688,0.28703703703703703,0.17251949367191766
695,0.15988372093023256,0.10773751224289911,0.325,0.13648293963254593,0.325,0.36879432624113473,0.15992184387039055
194,0.09936406995230525,0.09140767824497258,0.3333333333333333,0.13002364066193853,0.3333333333333333,0.3886925795053003,0.16987656661310635
561,0.10365853658536585,0.05014749262536873,0.24390243902439024,0.07633587786259542,0.24390243902439024,0.32786885245901637,0.17033708874826647
661,0.17647058823529413,0.05581395348837209,0.3333333333333333,0.11764705882352941,0.3333333333333333,0.3333333333333333,0.1790155258050108
286,0.09567901234567901,0.06138613861386138,0.23728813559322035,0.07692307692307691,0.23728813559322035,0.24778761061946902,0.1941959332017864
925,0.15612648221343872,0.10526315789473685,0.31746031746031744,0.149812734082397,0.31746031746031744,0.41025641025641024,0.16458568849433997
504,0.05216535433070866,0.04794210764360018,0.29310344827586204,0.11724137931034481,0.29310344827586204,0.3777777777777777,0.18175700665218064
616,0.063441712926249,0.06383403151805306,0.17611336032388664,0.0983050847457627,0.17611336032388664,0.2566371681415929,0.1777330325960933
63,0.06781376518218624,0.061623361692343066,0.20610687022900764,0.10150375939849622,0.20610687022900764,0.28124999999999994,0.19186035491054143
9,0.3644067796610169,0.15467625899280577,0.5714285714285714,0.20618556701030927,0.5714285714285714,0.5194805194805195,0.1738464318318288
200,0.08133086876155268,0.07432432432432433,0.14590747330960854,0.10161090458488227,0.14590747330960854,0.20197044334975367,0.1669401386755167
32,0.08064516129032258,0.09228441754916793,0.3232876712328767,0.13602305475504323,0.3232876712328767,0.36702954898911355,0.17322532126958834
942,0.0012445550715619166,0.0016474464579901151,0.041666666666666664,0.0107095046854083,0.041666666666666664,0.029962546816479405,0.1826345121228895
526,0.0003940110323089047,0.0005115089514066497,0.014925373134328358,0.0028776978417266183,0.014925373134328358,0.007936507936507936,0.190104703459837
569,0.06756756756756757,0.05785123966942149,0.3584905660377358,0.11912225705329152,0.3584905660377358,0.42222222222222217,0.19148588333966576
706,0.1515837104072398,0.11911111111111111,0.5555555555555556,0.18041237113402062,0.5555555555555556,0.6140350877192983,0.17572178275560524
929,0.19767441860465115,0.08877284595300261,0.2962962962962963,0.12903225806451613,0.2962962962962963,0.38095238095238093,0.19594653298485454
977,0.0778816199376947,0.06583278472679394,0.373134328358209,0.11737089201877934,0.373134328358209,0.4098360655737705,0.16042827494543366
162,0.009280742459396751,0.008724100327153763,0.05970149253731343,0.020618556701030927,0.05970149253731343,0.05031446540880503,0.18364872279451028
973,0.09482758620689655,0.08411214953271028,0.2864864864864865,0.13659793814432988,0.2864864864864865,0.39259259259259266,0.1862339923010783
361,0.0673758865248227,0.0573440643863179,0.3445378151260504,0.16110019646365423,0.3445378151260504,0.3677130044843049,0.20626112895804605
62,0.3173076923076923,0.13983050847457626,0.4473684210526316,0.1642512077294686,0.4473684210526316,0.5666666666666667,0.2026472327847717
128,0.1370757180156658,0.11487964989059081,0.3511450381679389,0.14886731391585759,0.3511450381679389,0.41628959276018096,0.17771504328430532
302,0.07311089303238469,0.07026644659278472,0.21036585365853658,0.10430839002267572,0.21036585365853658,0.26640926640926643,0.1566463393055475
542,0.23387096774193547,0.12608695652173912,0.3118279569892473,0.1514360313315927,0.3118279569892473,0.4496124031007752,0.1996000676337102
845,0.35555555555555557,0.1580246913580247,0.5,0.16759776536312848,0.5,0.42857142857142855,0.18069179612786246
431,0.07005988023952096,0.07477232784789903,0.16068052930056712,0.08646998982706001,0.16068052930056712,0.20757020757020755,0.17749603667793035
