seed,1-precision,1-f1,2-precision,2-f1,3-precision,3-f1,grf
295,0.36936936936936937,0.09750297265160522,0.41025641025641024,0.17827298050139276,0.41025641025641024,0.47761194029850745,0.1990104771812572
205,0.23859087269815854,0.1371691599539701,0.453804347826087,0.20365853658536587,0.453804347826087,0.4483221476510067,0.19151092988922036
888,0.524812030075188,0.23097286565188618,0.6678321678321678,0.26901408450704223,0.6678321678321678,0.6970802919708029,0.19048721512789568
35,0.2209106239460371,0.11337083513630462,0.24924012158054712,0.14882032667876588,0.24924012158054712,0.3588621444201313,0.17010672217530431
585,0.4716981132075472,0.1122334455667789,0.45714285714285713,0.16243654822335027,0.45714285714285713,0.5245901639344263,0.19703346385659404
528,0.8727272727272727,0.2553191489361702,0.9047619047619048,0.32758620689655177,0.9047619047619048,0.8636363636363636,0.1992758830404049
107,0.26153846153846155,0.05954465849387041,0.29310344827586204,0.10967741935483871,0.29310344827586204,0.3953488372093023,0.22207646584617402
894,0.2011747430249633,0.1015190811411634,0.3438735177865613,0.16246498599439774,0.3438735177865613,0.43939393939393945,0.19654303475109025
471,0.4391691394658754,0.20859760394644117,0.6478260869565218,0.25126475548060706,0.6478260869565218,0.6313559322033898,0.20856064826433718
298,0.1702127659574468,0.12343297974927676,0.4185303514376997,0.16914138153647515,0.4185303514376997,0.45250431778929195,0.19292679015276992
144,0.21428571428571427,0.051172707889125806,0.3333333333333333,0.10309278350515465,0.3333333333333333,0.4166666666666667,0.1662235691666083
656,1.0,0.08108108108108109,1.0,0.15384615384615385,1.0,0.8,0.26692708333333337
112,0.56,0.13592233009708737,0.45652173913043476,0.13375796178343952,0.45652173913043476,0.506024096385542,0.17429023048511527
180,0.49947089947089945,0.28597394728870035,0.8225108225108225,0.302788844621514,0.8225108225108225,0.7645875251509054,0.1976983172285922
548,0.37579617834394907,0.12164948453608247,0.3953488372093023,0.16790123456790126,0.3953488372093023,0.46896551724137925,0.19804016608448527
439,0.2543352601156069,0.10383480825958702,0.378698224852071,0.1879588839941263,0.378698224852071,0.4539007092198582,0.18675906308383028
204,0.345679012345679,0.07079646017699116,0.345679012345679,0.14775725593667546,0.345679012345679,0.42105263157894735,0.20220467539122056
261,0.20916905444126074,0.08548009367681499,0.26609442060085836,0.13839285714285715,0.26609442060085836,0.36686390532544383,0.20102368776626967
946,0.13344594594594594,0.07607125662012518,0.2037037037037037,0.11238825031928479,0.2037037037037037,0.3044982698961938,0.1798399609771062
395,0.4722222222222222,0.12056737588652483,0.5384615384615384,0.1909090909090909,0.5384615384615384,0.5915492957746479,0.19348611738426602
935,0.26352530541012215,0.11700891127469974,0.41037735849056606,0.16634799235181646,0.41037735849056606,0.4819944598337951,0.19406334285457938
158,0.47619047619047616,0.06389776357827476,0.5,0.1273885350318471,0.5,0.588235294117647,0.21465633152165564
3,0.26359143327841844,0.125,0.29015544041450775,0.16969696969696968,0.29015544041450775,0.41635687732342,0.1801976281483224
966,0.40268456375838924,0.14431749849669273,0.4892086330935252,0.16666666666666669,0.4892086330935252,0.5074626865671642,0.21391552985734663
592,0.735632183908046,0.20349761526232113,0.8181818181818182,0.226890756302521,0.8181818181818182,0.6506024096385542,0.19839203180015652
42,0.2689655172413793,0.0977852068533222,0.4084507042253521,0.15091066782307025,0.4084507042253521,0.48876404494382025,0.19939764503556245
457,0.7368421052631579,0.10181818181818182,0.7058823529411765,0.20869565217391303,0.7058823529411765,0.6857142857142857,0.2143853995028936
498,0.23529411764705882,0.049999999999999996,0.42857142857142855,0.10909090909090909,0.42857142857142855,0.6,0.25579384432180774
420,0.5039370078740157,0.24591738712776176,0.8214285714285714,0.1957446808510638,0.8214285714285714,0.7022900763358778,0.18176000736181075
