seed,1-precision,1-f1,2-precision,2-f1,3-precision,3-f1,grf
295,0.30434782608695654,0.03189066059225512,0.21052631578947367,0.07142857142857142,0.21052631578947367,0.2580645161290323,0.1357895458877163
205,0.2564102564102564,0.025284450063211127,0.3333333333333333,0.07582938388625592,0.3333333333333333,0.372093023255814,0.09303940761397378
888,0.275,0.044715447154471545,0.2727272727272727,0.03680981595092024,0.2727272727272727,0.33333333333333326,0.10766345213059325
35,0.8,0.09090909090909091,0.7142857142857143,0.14492753623188404,0.7142857142857143,0.6666666666666666,0.10023828988911632
585,0.15,0.023715415019762844,0.25,0.049999999999999996,0.25,0.32,0.09360650966587547
528,0.3,0.01904761904761905,0.2,0.02564102564102564,0.2,0.25,0.1284869108639093
471,0.8,0.15345268542199486,0.9259259259259259,0.19379844961240314,0.9259259259259259,0.8333333333333334,0.11272161860084573
298,0.3333333333333333,0.00966183574879227,0.3333333333333333,0.04081632653061224,0.3333333333333333,0.28571428571428575,0.11847098889244334
144,0.3333333333333333,0.036269430051813475,0.46153846153846156,0.15584415584415584,0.46153846153846156,0.48000000000000004,0.10962655333811788
112,0.7333333333333333,0.08800000000000001,0.75,0.08450704225352113,0.75,0.8571428571428571,0.12096559919982075
180,0.5,0.029411764705882356,0.5,0.06896551724137931,0.5,0.6666666666666666,0.12968046146255363
439,0.6,0.05128205128205128,0.3333333333333333,0.046511627906976744,0.3333333333333333,0.25,0.1008846425308777
261,0.3333333333333333,0.030188679245283016,0.5,0.06451612903225806,0.5,0.5714285714285715,0.07573114276834281
946,0.5985663082437276,0.17765957446808509,0.6344086021505376,0.18611987381703468,0.6344086021505376,0.6820809248554913,0.10554661895610862
395,0.41935483870967744,0.044217687074829926,0.35714285714285715,0.0975609756097561,0.35714285714285715,0.39215686274509803,0.09096433212596056
935,0.18181818181818182,0.03399433427762039,0.23809523809523808,0.04444444444444444,0.23809523809523808,0.30303030303030304,0.10351738638861852
158,0.6428571428571429,0.09230769230769231,0.8333333333333334,0.22727272727272727,0.8333333333333334,0.8333333333333334,0.1354670559730602
3,0.34782608695652173,0.06611570247933884,0.38461538461538464,0.07194244604316546,0.38461538461538464,0.4761904761904762,0.11132213581626793
966,0.4,0.03902439024390244,0.3333333333333333,0.06504065040650406,0.3333333333333333,0.4210526315789474,0.08601187313117276
42,0.5,0.02909090909090909,0.6,0.07317073170731707,0.6,0.6666666666666665,0.09848826156855783
457,0.3125,0.028901734104046246,0.3333333333333333,0.05940594059405941,0.3333333333333333,0.46153846153846156,0.10565998769943252
420,0.0,0.0,0.0,0.0,0.0,0.0,0.10474767413167474
695,0.16981132075471697,0.03680981595092024,0.25,0.078125,0.25,0.3448275862068966,0.10032354201791649
194,0.21794871794871795,0.04527296937416778,0.2692307692307692,0.0717948717948718,0.2692307692307692,0.2978723404255319,0.11547678428569652
561,0.25862068965517243,0.06437768240343349,0.4117647058823529,0.09722222222222222,0.4117647058823529,0.5384615384615384,0.09867143680759238
286,0.21212121212121213,0.04697986577181208,0.3333333333333333,0.06593406593406594,0.3333333333333333,0.46153846153846156,0.1092907042934228
925,1.0,0.02575107296137339,1.0,0.15,1.0,0.6,0.11371958205277588
504,0.0,0.0,0.0,0.0,0.0,0.0,0.10110510546026141
616,0.24175824175824176,0.06537890044576522,0.21428571428571427,0.06217616580310881,0.21428571428571427,0.3,0.11966995657180635
63,0.21019108280254778,0.04896142433234421,0.35714285714285715,0.0894854586129754,0.35714285714285715,0.4444444444444445,0.10690756045808081
200,0.39215686274509803,0.08620689655172413,0.6428571428571429,0.14516129032258066,0.6428571428571429,0.7200000000000001,0.09519328765163171
32,0.16666666666666666,0.009302325581395349,0.25,0.03333333333333333,0.25,0.4,0.08733879495833974
942,0.6515151515151515,0.18317358892438765,0.6857142857142857,0.20869565217391303,0.6857142857142857,0.6486486486486486,0.10430660260767544
