seed,ancestors_multiset_precision_failures,ancestors_multiset_f1_failures,ancestors_unique_precision_failures,ancestors_unique_f1_failures,ancestors_unique_restricted_precision_failures,ancestors_unique_restricted_f1_failures,total_failures
59,0,1,0,0,0,0,1
105,0,1,0,1,0,1,3
128,1,1,0,0,0,0,2
144,0,0,1,1,1,1,4
204,0,1,0,1,0,1,3
439,0,1,1,1,1,1,5
548,0,1,0,0,0,0,1
632,0,0,1,1,1,1,4
656,0,1,0,0,0,0,1
661,0,1,0,0,0,0,1
810,0,1,0,1,0,0,2
894,0,1,1,1,1,1,5
942,0,0,1,1,1,1,4
