seed,1-precision,1-f1,2-precision,2-f1,3-precision,3-f1,grf
295,0.01020408163265306,0.008450704225352112,0.06896551724137931,0.03278688524590164,0.06896551724137931,0.058823529411764705,0.24790218794602292
205,0.06064690026954178,0.060240963855421686,0.11475409836065574,0.09061488673139158,0.11475409836065574,0.14213197969543148,0.21360284124436868
888,0.09057971014492754,0.099601593625498,0.4166666666666667,0.11363636363636363,0.4166666666666667,0.25,0.20138480110830415
35,0.30339805825242716,0.27472527472527475,0.6415094339622641,0.38418079096045193,0.6415094339622641,0.6071428571428571,0.23371547071718113
585,0.016129032258064516,0.01431980906921241,0.06451612903225806,0.022857142857142854,0.06451612903225806,0.0404040404040404,0.23808822176735167
528,0.0,0.0,0.0,0.0,0.0,0.0,0.23811755459144057
107,0.5833333333333334,0.16568047337278108,0.625,0.2380952380952381,0.625,0.6666666666666666,0.229837518142733
894,0.4583333333333333,0.14193548387096774,0.5454545454545454,0.2727272727272727,0.5454545454545454,0.4999999999999999,0.3291786744960119
471,0.023255813953488372,0.0213903743315508,0.078125,0.03389830508474576,0.078125,0.055865921787709494,0.21150879451237325
298,0.527027027027027,0.2805755395683453,0.7142857142857143,0.4477611940298507,0.7142857142857143,0.6122448979591837,0.28348252031732935
144,0.7222222222222222,0.5370051635111875,0.9032258064516129,0.5894736842105263,0.9032258064516129,0.7368421052631579,0.25639996487256256
656,0.1111111111111111,0.046242774566473986,0.21428571428571427,0.09375,0.21428571428571427,0.19999999999999998,0.2626749785788627
112,0.11702127659574468,0.0668693009118541,0.2962962962962963,0.1702127659574468,0.2962962962962963,0.30769230769230765,0.2667630363824588
180,0.11842105263157894,0.0656934306569343,0.3333333333333333,0.12121212121212122,0.3333333333333333,0.3333333333333333,0.217788012450437
548,0.8333333333333334,0.11627906976744186,1.0,0.3,1.0,0.7499999999999999,0.3262098032686268
439,0.21428571428571427,0.08571428571428572,0.375,0.12499999999999999,0.375,0.22222222222222218,0.1832840658242425
204,0.10714285714285714,0.06185567010309278,0.375,0.13636363636363638,0.375,0.22222222222222218,0.17855183051524037
261,0.06666666666666667,0.034985422740524776,0.3,0.08823529411764706,0.3,0.17647058823529413,0.20911294184502216
946,0.001805985552115583,0.0025561438743837866,0.03205128205128205,0.014347202295552367,0.03205128205128205,0.02242152466367713,0.2097981460672893
395,0.0013227513227513227,0.0015232292460015233,0.03571428571428571,0.00975609756097561,0.03571428571428571,0.02,0.1969498754617296
935,0.05379746835443038,0.05345911949685535,0.19047619047619047,0.06504065040650406,0.19047619047619047,0.13793103448275862,0.21307360323815305
158,0.5272727272727272,0.3986254295532647,1.0,0.4489795918367347,1.0,0.5789473684210525,0.18574626482111045
3,0.2025862068965517,0.14029850746268654,0.43137254901960786,0.2485875706214689,0.43137254901960786,0.4271844660194175,0.2701688633629479
966,0.2638888888888889,0.14232209737827717,0.24528301886792453,0.15853658536585366,0.24528301886792453,0.32098765432098764,0.19629329031501053
592,0.3888888888888889,0.0909090909090909,0.36363636363636365,0.2,0.36363636363636365,0.39999999999999997,0.22145826373868593
42,0.2,0.10899182561307902,0.35714285714285715,0.19047619047619047,0.35714285714285715,0.3773584905660378,0.2548923115778856
457,0.38333333333333336,0.20444444444444446,0.3958333333333333,0.27142857142857146,0.3958333333333333,0.47500000000000003,0.29157762079110805
