seed,1-precision,1-f1,2-precision,2-f1,3-precision,3-f1,grf
295,0.07317073170731707,0.05542725173210162,0.21176470588235294,0.08845208845208845,0.21176470588235294,0.21818181818181817,0.1744815041357476
205,0.044350282485875706,0.055345025116770946,0.2965235173824131,0.1147605856747131,0.2965235173824131,0.27204502814258913,0.17833630326343042
888,0.18181818181818182,0.0418848167539267,0.3076923076923077,0.14545454545454545,0.3076923076923077,0.42105263157894735,0.17198134284082667
35,0.04398447606727038,0.04210526315789474,0.21212121212121213,0.08849557522123894,0.21212121212121213,0.23972602739726032,0.1828663622709399
585,0.03125,0.024381233838197267,0.08097165991902834,0.038461538461538464,0.08097165991902834,0.11695906432748537,0.17369223797077227
528,0.07692307692307693,0.019230769230769232,0.2222222222222222,0.05333333333333334,0.2222222222222222,0.3333333333333333,0.14683873914399825
107,0.14925373134328357,0.08421052631578947,0.275,0.08979591836734695,0.275,0.3055555555555556,0.2055916670067035
894,0.04376657824933687,0.04086687306501548,0.1565217391304348,0.08117249154453214,0.1565217391304348,0.21884498480243164,0.16700402637244627
471,0.04411764705882353,0.03349616189811584,0.09375,0.06060606060606061,0.09375,0.1327433628318584,0.16556916269466915
298,0.05831265508684864,0.046010768477728836,0.11538461538461539,0.06177606177606178,0.11538461538461539,0.16666666666666669,0.18596275695527675
144,0.026737967914438502,0.021413276231263382,0.21212121212121213,0.060869565217391314,0.21212121212121213,0.22580645161290322,0.1814601709320589
656,0.1523809523809524,0.09815950920245399,0.35555555555555557,0.13502109704641352,0.35555555555555557,0.4383561643835616,0.16945091052042105
112,0.1702127659574468,0.07207207207207207,0.2413793103448276,0.07954545454545454,0.2413793103448276,0.2916666666666667,0.19979139018834613
180,0.12690355329949238,0.10787486515641856,0.23270440251572327,0.137037037037037,0.23270440251572327,0.296,0.20253240206620904
548,0.5784313725490197,0.291358024691358,0.7222222222222222,0.3823529411764706,0.7222222222222222,0.7123287671232876,0.18601073309957195
439,0.16322314049586778,0.10949410949410948,0.23622047244094488,0.13333333333333336,0.23622047244094488,0.2777777777777778,0.17101180245104486
204,0.1762295081967213,0.1088607594936709,0.3469387755102041,0.1370967741935484,0.3469387755102041,0.3333333333333333,0.18513499229563934
261,0.0728051391862955,0.06148282097649186,0.3333333333333333,0.12307692307692308,0.3333333333333333,0.33057851239669417,0.17691580906316418
946,0.041237113402061855,0.036340038935756006,0.12403100775193798,0.05609114811568799,0.12403100775193798,0.16580310880829016,0.19305617947457432
395,0.1164021164021164,0.09317098994176812,0.1568627450980392,0.0927536231884058,0.1568627450980392,0.22775800711743774,0.16905958285517153
935,0.35714285714285715,0.21929824561403508,0.5,0.20100502512562815,0.5,0.5063291139240506,0.1682693633213036
158,0.21052631578947367,0.11130434782608695,0.27450980392156865,0.13658536585365855,0.27450980392156865,0.34567901234567905,0.18264574650717202
3,0.11490683229813664,0.10109289617486338,0.2670807453416149,0.13109756097560976,0.2670807453416149,0.26543209876543206,0.19728143344212468
966,0.013899613899613899,0.015792937047598158,0.135678391959799,0.04679376083188909,0.135678391959799,0.14025974025974028,0.18424529233863396
